Power,SolRad,OutsideTemp,SimulatedTemp
-31500,761.903245006922,24,23
-31500,752.042052613014,24,20.83719978691
-31500,739.070441231814,24,20.7549631992028
-31500,728.220130381928,24,20.6526975358178
-31500,720.318460486271,24,20.5403729507108
-31500,709.569024078328,24,20.4248827476006
31500,700.815444561621,24,20.3100079531417
-31500,687.209144301201,24,24.8828084025051
-31500,676.42859524187,24,20.5742079009597
-31500,663.925510183151,24,20.4729175978246
31500,652.265610045456,24,20.3636892769121
31500,641.13702062453,24,24.9380519190941
31500,630.97470647586,24,25.3173334799452
-31500,620.032299784981,24,25.7026939905155
-31500,606.800024525147,24.5,21.3908249623042
-31500,595.358312736744,24.5,21.2887605713212
31500,584.743178946337,25,21.1782607767941
-31500,570.320712166172,25,25.7590490808497
-31500,554.599325706857,25,21.4621827061047
31500,538.577083202184,25,21.3540127994684
-31500,527.225621483492,25,25.9142366766075
31500,514.627414153963,25,21.5854473904364
31500,499.376397926396,25,26.1449626208915
31500,484.028225101182,25,26.494337568616
-31500,468.302491862443,25,26.8441258309205
-31500,453.629356679887,25,22.4984309326939
-31500,440.593361411576,25.5,22.3368741264769
-31500,427.360275873784,25.5,22.1786953363634
-31500,414.346740834906,26,22.0278765295483
-31500,400.571086374696,26,21.8923891739187
31500,386.034378941157,26,21.7683923888655
31500,371.577106756691,26,26.3213153854471
-31500,358.250117190176,26,26.6722261860214
-31500,295.248827457211,26,22.3428921486606
31500,43.7282932934074,26,22.2027137984351
-31500,41.7871402843318,26,26.7082782636592
-31500,41.5455326698768,26,22.3066560849861
31500,41.3480690768947,26,22.1134690920543
-31500,46.4315796128517,26,26.5955873609686
-31500,143.037074784015,26,22.191898140254
31500,237.14501949068,26,22.0088505785711
31500,228.419401102332,26,26.5160572042601
-31500,215.915778795684,26,26.825261508577
31500,201.705723869178,26,22.4633743206848
31500,189.453105306438,26,26.9806255115484
31500,176.438485045054,26,27.2802499444938
-31500,164.102509309591,26,27.5799599759104
-31500,152.297131081013,26,23.1941327441282
31500,140.155439045549,26,23.0042215696719
-31500,127.936426372085,26,27.4803263876839
-31500,116.031090574524,26,23.0655447224494
-31500,106.109586223453,26,22.8632157958851
-31500,95.4469760962956,26,22.6584395888217
-31500,85.1096206016003,26,22.4542770251226
31500,75.5473409911197,26,22.2535160399448
-31500,51.4791708038297,26,26.7360646289906
31500,22.6767575049508,26,22.3381931923989
-31500,20.5772616154975,26,26.8255684116897
31500,18.5692467197471,26,22.421543077958
31500,16.6031,26,26.9060148449329
-31500,14.9887333333333,26,27.1736441727421
31500,13.3211333333333,26,22.7664953156359
31500,11.4622666666667,25,27.241409620743
-31500,9.70146666666666,25,27.4465781957711
31500,8.15376666666667,24,22.9547069162748
-31500,6.84086666666667,24,27.3098753775147
31500,5.87056666666667,24,22.759168836026
31500,5.19496666666667,24,27.1212961183598
-31500,4.6938,24,27.2876792607427
-31500,4.37396666666667,24,22.7949605003615
