Power,SolRad,OutsideTemp,SimulatedTemp
-31500,733.40371432647,21,24.4152267583087
31500,744.14548041134,21,20.0459586474878
31500,227.521622729143,21,24.5676419190999
31500,223.321380620551,21,24.8378450373016
31500,732.827918049179,21,25.064634878979
31500,701.967430184861,21,25.3117170187305
31500,726.447305089347,21,25.5801112298993
-31500,719.881375850959,21,25.8438574574436
31500,751.408348870253,21,21.4169769655385
-31500,766.699825415699,21,25.8707603372666
-31500,776.269933187044,21,21.4302230247177
31500,787.525661767899,21,21.1996580989035
31500,817.250010956929,21,25.6460701370217
-31500,848.558365574037,21,25.8951866639416
-31500,907.634885120263,21,21.4775996808174
31500,928.71664334366,21,21.2693786390876
31500,941.137554002872,21,25.7400370126098
-31500,442.894158168879,21,26.0132406769374
31500,274.765848583004,21,21.5903565143321
-31500,959.024640999644,21,26.0100094466909
31500,903.125329232878,21,21.5563252535182
-31500,495.25622694313,21.5,26.0273043534424
-31500,866.579193904522,21.5,21.6157071464759
-31500,864.215412477594,22,21.4214964327763
31500,863.722214366916,22,21.2542141470646
31500,868.599897989712,22,25.7797227994397
-31500,889.159446385834,22,26.0942795812758
-31500,908.758720698985,22,21.7302793778258
-31500,943.553746961155,22,21.5700747305429
-31500,984.48910362313,22,21.402255586088
-31500,1021.33926041173,22,21.2352302473061
31500,1037.49332617291,22,21.0739197662255
31500,971.783077198627,22,25.604626566576
31500,969.496507456248,22.5,25.9374981810221
-31500,956.989692531309,22.5,26.2975887161431
31500,974.294523743863,23,21.9818478614528
-31500,229.440237487678,23,26.5570509346102
31500,237.745251488557,23,22.2067465333844
-31500,277.540356555908,23,26.6832736801455
31500,1130.52503154784,23,22.255182236702
-31500,243.900260132449,23,26.7456188296549
31500,195.185167001733,23,22.3475953609265
31500,190.445160031302,23,26.7933943012124
31500,239.435255644685,23,27.0202730243531
31500,241.705264332575,23,27.251392771454
31500,209.885203017928,23,27.4828013386455
-31500,220.055228161248,23,27.7073721409871
-31500,1060.57650544212,23,23.242463238646
31500,953.662174599046,23,23.0129147578221
-31500,952.463662973874,23,27.4975584534176
31500,245.880321935884,23,23.1017861827871
-31500,228.420288637503,23,27.5689826284084
-31500,267.870429645653,23,23.1096120986334
-31500,174.740183712299,23,22.8563730311132
-31500,172.745187892658,23,22.5940519040625
31500,188.730235196284,23,22.3297521878859
-31500,210.790308269843,23,26.7528462633225
-31500,251.290467000212,23.5,22.3027762772307
31500,791.84778116258,23.5,22.100611287065
31500,947.420161972317,24,26.6197358579973
31500,897.579750871789,24,26.9905875202934
31500,943.23308588669,24,27.3904380914058
31500,237.485542056332,24,27.7804622548599
31500,895.482596492457,24,28.1217693744685
31500,235.390600151922,24,28.4373302839028
31500,291.841404017189,24,28.7367077166198
-31500,278.471236616081,24,28.9836857066682
-31500,871.426268958052,24,24.532574752689
-31500,933.245761952747,24,24.3029882344692
-31500,945.96436240444,24.5,24.1047962304074
31500,232.460882399448,24.5,23.9423888743743
-31500,413.373588751165,25,28.4422396292432
31500,301.16315970139,25,24.0419783036966
31500,219.555947625148,25,28.5417389081217
31500,161.890541972675,25,28.8070670448153
31500,184.750756539706,25,29.0584717593072
-31500,163.040632014647,25,29.2980319905511
-31500,166.475707411403,25,24.847218518052
-31500,821.027700425884,25,24.5907118408242
31500,828.616032082002,25,24.3667858794716
31500,196.42122495916,25,28.8723039634843
-31500,176.341063771164,25,29.1459008251212
31500,559.080419654712,25,24.6999555509027
-31500,720.376545561138,25,29.1632992258016
-31500,721.951459202722,24.5,24.7725922677413
-31500,704.720377346196,24.5,24.5766373884978
-31500,678.621700609452,24,24.374669566407
-31500,660.050542237828,24,24.1594345747263
-31500,617.989600433093,24,23.9419949839118
-31500,595.51651723964,24,23.7396949052695
31500,560.587989363912,24,23.5499111041202
-31500,534.8372663873,24,28.0488549067016
-31500,492.188769624483,24,23.6698034088216
-31500,473.044330785766,24,23.5026221570844
31500,471.09869523407,24,23.3286066815945
31500,453.051181144687,24,27.8341516899884
31500,432.458641074743,24,28.1384944305069
-31500,418.466483180216,24,28.4499834726948
-31500,396.959779956417,24,24.0735825968285
-31500,382.455723159112,24,23.8915571472096
31500,352.055478614339,24,23.6941020384572
-31500,337.598515870196,24,28.1697143840876
-31500,333.944326698957,24,23.760163707588
31500,291.893226295514,24,23.5627404981731
-31500,71.1864699846609,24,28.0373432010748
31500,68.7365489825301,24,23.6068362482179
31500,83.0725674002299,24,28.0466006200562
31500,103.194769174452,24,28.2752865314324
-31500,100.990367994557,24,28.5110582348363
-31500,215.841248615057,24,24.065256471945
-31500,288.695857963247,24,23.8310426463197
-31500,116.007175187054,24,23.6075867369093
-31500,235.842034846051,24,23.3791729569912
-31500,262.803686206437,24,23.1530863287785
31500,241.388923991323,24,22.9532558353217
31500,220.664987411271,24,27.4428397593287
-31500,195.935691332314,24,27.7330554931778
-31500,185.73993542942,24,23.349422986458
31500,175.857757649417,24,23.1723577358557
-31500,185.303931412227,24,27.6645101780252
-31500,168.102809405296,23.5,23.2728209408706
31500,139.334144558288,23.5,23.0704387412178
-31500,128.226321677644,23,27.5256942582511
-31500,112.681560086341,23,23.0814796204291
31500,96.1280211301564,23,22.8430447989917
31500,46.1629691234338,23,27.2898522322761
-31500,35.18342857812,23,27.5251487263208
31500,29.8358491858502,23,23.0724898367408
31500,22.45,23,27.5043590834301
31500,17.515,22.5,27.7212602157014
-31500,14.39,22.5,27.9165363265071
-31500,10.705,22,23.4126036727059
31500,7.865,22,23.0943608687985
-31500,6.45,22,27.4412876671901
-31500,5.52,22,22.9169910141907
-31500,4.85,22,22.6163794009023
-31500,4.415,22,22.3205771851581
-31500,4.035,22,22.0336085690037
31500,3.91,22,21.7581640163981
-31500,3.62,22,26.1721493241208
31500,3.56,22,21.7135863672572
-31500,3.605,21,26.152402228809
31500,3.44,21,21.6606562256237
31500,3.45,20,26.0336799377305
-31500,3.42,20,26.1720852462786
31500,3.27,20,21.6257034431983
31500,3.095,20,25.9903724035032
-31500,3.31,20,26.1596152793216
31500,3.315,20,21.6585815554251
-31500,3.365,20,26.0493417991125
31500,3.36,20,21.5491273599839
31500,3.2,20,25.9386766510623
-31500,3.225,20,26.1218352631234
-31500,3.29,20,21.6270506839926
31500,3.29,20,21.3377501773408
-31500,3.18,20,25.7227804818932
31500,3.47,20,21.2255562162045
31500,3.22,20,25.6224211539166
-31500,3.235,20,25.8148304481216
-31500,3.175,20,21.3325886625688
-31500,3.06,20,21.0520803002436
-31500,2.86,20,20.7642413292414
31500,3.165,20,20.4796593992829
31500,2.975,20,24.8820512241949
31500,2.725,20,25.0898711618376
31500,3.21,19.5,25.3114242689696
31500,3.13,19.5,25.5114874528692
-31500,3.065,19,25.6935092592573
31500,3.19,19,21.1723265359299
31500,3.16,19,25.5198156350326
-31500,3.065,19,25.6684905897176
31500,3.07,19,21.1460660188382
31500,3.02,19,25.5098271411203
31500,3.11,19,25.6667434474311
31500,3.01,19,25.8318294777107
-31500,3.02,19,25.9965850297981
31500,2.82,19,21.4730125186058
-31500,2.9,19,25.8273961688642
31500,3.06,19,21.2885679231968
31500,3.105,19,25.6400411889782
31500,3.2,19,25.7875240378505
-31500,3.21,19,25.944123412626
31500,3.115,19,21.4174565796453
-31500,3.06,19,25.7712696683459
-31500,3.045,19,21.2331383912766
-31500,3.05,19,20.90342193647
31500,2.855,19,20.5717490803615
-31500,2.855,19,24.9284847318977
-31500,2.86,19,20.4118913097184
-31500,3.025,19,20.1133711719957
-31500,2.72,19,19.8161735322905
31500,2.95,19,19.5266568124134
31500,3.095,19,23.9270393346725
-31500,3.02,19,24.1338553123299
31500,3.11,19,19.6732779333423
31500,3.135,19,24.0979703128073
-31500,3.11,19,24.3115351733564
-31500,3.12,19,19.8460533256457
-31500,2.99,19,19.5821892485808
31500,2.955,19,19.3094642154401
31500,3.095,19,23.7175455646244
31500,3.13,18.5,23.9257773184468
31500,3.06,18.5,24.1220785808945
-31500,3.055,18,24.307193037444
-31500,3.085,18,19.7867131200413
31500,3.08,18,19.4618904957642
31500,3.065,18,23.8242598425266
31500,2.92,18,23.9892803885363
-31500,3.015,18,24.1682770361778
-31500,2.955,18,19.6674990999984
31500,3.09,18,19.3661332876289
31500,3.115,18,23.7381604900327
-31500,3.05,18,23.9107456384125
-31500,2.9,17.5,19.412240851683
-31500,2.65,17.5,19.0932396853223
31500,2.99,17,18.7572978761895
-31500,2.99,17,23.0940362654138
31500,2.93,17,18.5481019348847
31500,2.925,17,22.9149109483649
-31500,3.05,17,23.0865221238943
31500,2.93,17,18.5903257327686
-31500,2.805,17,22.9802395912555
-31500,3.05,17,18.4799052747734
31500,2.96,17,18.1878439111139
-31500,2.99,17,22.5732849026208
-31500,2.985,16.5,18.0787284076155
-31500,3.01,16.5,17.7746973862756
31500,3.13,16,17.4587436590229
-31500,3.065,16,21.8157333282941
31500,3.065,16,17.2892891088971
-31500,3.145,16,21.6750778441167
-31500,3.33,16,17.183316848487
31500,4.07,16,16.9068708327925
-31500,5.245,16,21.3104881902872
31500,7.12,16,16.8351546163644
-31500,8.7,16,21.2543574742844
31500,10.62,16,16.7865764352587
-31500,13.15,16,21.2115340519715
-31500,13.745,16,16.7490550739082
31500,16.34,16,16.4946542263563
31500,25.94,16,20.9158579615059
31500,39.4900713832552,16,21.1351227650121
-31500,54.3771208909482,16,21.3707349405509
31500,63.0968036584131,16,16.9337721537633
31500,70.5459829730715,16,21.3805545310283
31500,81.062086703738,16,21.6142361800533
-31500,93.7572133424204,16,21.8511101932822
31500,106.002092869137,16,17.4023913117109
31500,116.996727107417,16,21.8314779450221
-31500,125.540922014216,16,22.0486579937321
-31500,135.779318315768,16,17.5859954236881
31500,147.84191315426,16,17.3221696409704
31500,158.756488397146,16,21.7330168310954
31500,165.169121098964,16,21.9436233022131
31500,179.658605513753,16,22.1647241597668
-31500,184.538272517256,16,22.3864993260785
31500,160.391868425066,16,17.9198411980406
31500,222.330653267755,16,22.3230654884025
31500,212.173593470649,16,22.5188493839301
31500,254.796805932463,16,22.7233860936932
31500,271.490222833488,16,22.9279834564474
31500,284.681516549716,16,23.1332232691028
-31500,295.594555637928,16,23.3342385561654
31500,312.635861969839,16,18.8427329882545
-31500,320.15867313968,17,23.2299426049049
-31500,332.354882443931,17,18.7698537002666
31500,349.353825994585,18,18.5357382916266
31500,358.112033350457,18,23.0164498680494
-31500,371.588222673568,18,23.3085557325306
-31500,378.936454769831,18,18.903603520652
31500,393.165538010306,18,18.6851490739077
31500,416.461372374388,18,23.132560200284
-31500,430.178313219399,18,23.3777554250966
31500,434.715748895469,18,18.9496327519679
-31500,445.915352929439,18,23.4040055034702
31500,462.292867170837,18,18.9652672068234
-31500,476.171731670326,18,23.4153138817023
-31500,486.926892367947,18,18.9762466024641
-31500,499.544795877049,18,18.7455738269587
31500,515.560913205548,19,18.5112461422009
31500,526.947939002872,19,23.0083287329351
-31500,539.781083303557,20,23.333401753966
-31500,557.529376353706,20,19.0172171190483
-31500,572.795301370963,20,18.9149492461286
-31500,586.434964227879,20,18.7818094529838
-31500,602.010797328458,20.5,18.6339243563379
31500,631.610512578737,20.5,18.5082445997124
31500,102.590363753958,21,23.0718551181894
31500,691.563404008765,21,23.4088568992642
-31500,704.801619231967,21,23.7554705187492
31500,108.840328427901,21,19.4397646631603
-31500,720.87562499178,21,23.9630167777544
31500,166.72066828718,21,19.5799400158531
-31500,565.86735930907,21,24.0793357495567
31500,117.875290673704,21,19.6736472699296
-31500,755.989123313114,21,24.1490028627757
31500,127.050294766159,21,19.7397546209079
31500,740.83369101009,21,24.21930778013
31500,748.993788436783,21,24.4913350995287
31500,764.566181085848,21,24.7988956457498
31500,781.823930052983,21,25.1081727633139
-31500,801.802109022715,21,25.4138268392034
-31500,801.511146576639,21,21.031650391681
31500,598.308583285559,21,20.8426515662109
-31500,398.466102940433,21,25.313796495673
31500,403.360956981266,21,20.8706900066
-31500,423.231929908843,21,25.3073476099524
-31500,800.456209108963,21,20.8551940019406
-31500,277.145772998983,21,20.6328929315904
-31500,821.857112737733,21.5,20.4029929721471
31500,919.209989301756,21.5,20.200986814518
-31500,905.37542986981,22,24.7328236725539
-31500,922.928604551088,22,20.4087601332892
31500,611.606203934113,22,20.3058697698163
31500,584.836800400394,22,24.8582072984419
31500,940.866668663488,22,25.1796825963898
31500,858.26201043172,22,25.5136755428222
31500,881.292534227888,22,25.8519880808798
31500,892.526756810225,22,26.1782908810004
31500,869.602730233851,22,26.4941531407842
31500,884.53277732192,22,26.7975233107744
-31500,911.10873052954,22.5,27.0873555894011
-31500,905.947167345407,22.5,22.7062867118978
-31500,906.121141240806,23,22.5284978010285
-31500,901.549982881328,23,22.3522100823846
31500,911.035147969059,23,22.1818353480092
-31500,888.652837231451,23,26.6853377037666
31500,908.189247830696,23,22.300245748223
31500,900.22852408141,23,26.8060881376555
31500,921.18024646901,23,27.1032839052999
31500,913.034924881235,23,27.4060294041264
-31500,941.257242437237,23,27.705594349444
-31500,926.341964055095,23,23.3155925079323
-31500,902.495966535983,23,23.121129876506
31500,850.85183950346,23,22.9158525222693
31500,841.176834006728,23,27.3868799040727
-31500,869.171247070432,23,27.6571015498907
31500,764.484575125481,23,23.2556152033199
-31500,519.608353799478,23,27.7363462903739
-31500,800.73756633955,23,23.3115493216646
-31500,783.691950788743,23,23.0923276690106
-31500,823.459791487236,23,22.8805501895866
-31500,863.332541181517,23,22.6766597061728
-31500,672.810237240375,23,22.4853276170296
-31500,725.761034414267,23,22.2983875368509
31500,803.772439001568,23,22.1171347639117
-31500,612.845806476439,23,26.6290849869638
-31500,518.984076534342,23,22.2594777129047
-31500,557.410362776193,23,22.0932653099516
31500,743.96952276421,23,21.9211255659285
31500,821.439603938187,23,26.44054393629
31500,829.895750023484,23,26.7727423948442
-31500,899.244092960464,23,27.1192734620818
-31500,771.398985805704,23,22.7905320396167
-31500,844.058372660096,23,22.6534221220255
31500,818.237868249599,23,22.5045064755654
-31500,792.416575233069,23,27.0350532019944
-31500,240.790920090981,23.5,22.6807722292479
31500,226.960839463174,23.5,22.5279847849414
-31500,837.693958217959,24,27.0228232759481
31500,730.088018634778,24,22.6764060182678
31500,761.285359395826,24,27.2603380361143
31500,760.423493729224,24,27.622921173593
-31500,687.90827737369,24,27.9842622863159
-31500,523.685291722197,24,23.6475065675695
-31500,359.483319560521,24,23.4909908562777
-31500,456.72307221573,24,23.3000145899222
-31500,558.664917790392,24,23.0963771769594
-31500,558.674583580517,24,22.9077867573565
31500,660.632618580997,24,22.7334089565697
31500,462.288812531621,24,27.2532086185732
-31500,501.452714807699,24,27.5679446311385
-31500,556.767180904522,24,23.2035362115406
31500,612.083763350222,24,23.0497181133912
-31500,573.372660732044,24,27.5742488097299
-31500,560.720078769295,24,23.2118709110191
31500,456.752595024848,24,23.0606005289488
-31500,352.793079299008,24,27.5744426264945
-31500,204.794505413904,24,23.1854025661012
31500,161.42206731909,24,22.9875948988252
31500,226.630182542811,24,27.4483470592416
-31500,291.860799128617,24,27.7026621315942
31500,410.462248631974,24,23.2924918524913
31500,403.385497557645,24,27.7861844015869
31500,341.228905417636,24,28.0745982432264
-31500,279.083429620735,24,28.3613269123893
-31500,227.619528114473,24,23.9536133582743
31500,257.362676835036,24,23.7311488817829
-31500,234.8748153277,24,28.1738584882902
-31500,212.387761073874,24,23.7291368200028
-31500,237.476912547703,24,23.4957664894296
-31500,205.558897648762,24,23.2609220209826
-31500,183.275155804919,24,23.0304541968609
31500,164.896335234167,24,22.8038935831964
-31500,133.071455730481,24,27.2591198694702
31500,124.320539401691,24,22.8335495281782
-31500,177.738952473642,23.5,27.2994401457479
31500,177.761693732114,23.5,22.8613765451501
31500,231.374708807132,23,27.3052517731103
-31500,224.248565933046,23,27.5340946332068
31500,171.53352637844,23,23.090041999574
31500,139.491104255047,23,27.5365489244559
-31500,107.472590090369,23,27.7679397423151
31500,135.518292518936,23,23.3165072791748
-31500,117.867045671875,23,27.7480995608079
31500,114.263815392947,23,23.2892715155027
31500,110.674059341788,23,27.7171221691141
-31500,111.556739000957,23,27.9368560209392
-31500,119.568508947385,22.5,23.4838309954348
31500,128.244204904654,22.5,23.2137863427483
-31500,96.3651282418602,22,27.6121614356649
31500,80.4610720481657,22,23.1143914419607
31500,64.5104247979918,22,27.4967942729719
-31500,57.3970749983628,22,27.6830613992496
-31500,38.1787627082257,22,23.2006200232182
-31500,38.4281837164038,22,22.9192588652882
-31500,19.07,22,22.6300773434243
31500,16.03,21.5,22.3417619305398
31500,12.71,21.5,26.7126663777261
31500,10.11,21,26.8775811854703
31500,7.51,21,27.0428006320861
31500,5.66,21,27.20643213407
-31500,4.71,21,27.3788592326895
31500,4.27,21,22.8691479608584
31500,4.14,21,27.2401659036456
-31500,3.73,21,27.4015287276489
31500,3.53,21,22.8861181815577
31500,3.41,21,27.2546626008464
31500,3.47,21,27.4151581639303
31500,3.24,20,27.5825074584039
-31500,3.27,20,27.705297010887
31500,3.295,19,23.1140263698627
-31500,3.295,19,27.3772290086278
31500,3.32,19,22.7364915632794
31500,3.43,19,27.0163766414867
31500,3.41,19,27.1106897118237
-31500,3.35,19,27.2257797543309
31500,3.39,19,22.6639342532622
-31500,3.36,19,26.9868855341565
-31500,3.23,19,22.4210067461946
-31500,3.22,19,22.0649579889459
31500,3.09,19,21.7086813066595
-31500,3.19,19,26.0440650694865
-31500,2.83,19,21.5079366220999
-31500,3.14,19,21.1899418991938
-31500,3.19,19,20.8738508785639
31500,3.21,19,20.5662617933045
31500,3.24,19,24.9519937390297
-31500,3.27,19,25.1462248051664
31500,3.16,19,20.6712385563924
31500,3.19,19,25.0831341266022
-31500,3,19,25.2862244887027
-31500,3.07,19,20.8107984442991
-31500,2.92,18.5,20.533226494194
31500,2.97,18.5,20.2229433255936
31500,3,18,24.5830682568844
31500,2.99,18,24.7345108319281
31500,2.87,18,24.8947927443444
-31500,3.05,18,25.0694931976612
-31500,3.055,18,20.5636903452472
31500,3.06,18,20.2555416352474
31500,3.05,18,24.6213077203497
31500,3.09,18,24.789101615093
-31500,3.13,18,24.9684984490293
-31500,3,18,20.4646417638802
31500,3.02,17.5,20.1571799182211
31500,2.97,17.5,24.5002631290218
-31500,2.92,17,24.6339592833183
-31500,2.97,17,20.0818274433673
-31500,3.04,17,19.7268124924133
31500,3.055,17,19.3780775072946
-31500,3.07,17,23.7295890400231
31500,3.06,17,19.2053620898927
31500,2.87,17,23.5832430375729
-31500,3.04,17,23.7607005658335
31500,2.99,17,19.2655268730084
-31500,2.95,17,23.653937199124
-31500,2.87,17.5,19.1503799312761
31500,2.925,17.5,18.8771329545616
-31500,2.925,18,23.2927442908437
-31500,2.98,18,18.8405282238305
-31500,2.85,18,18.6065607430633
31500,2.99,18,18.3583639212588
-31500,2.9,18,22.7870340596074
31500,2.81,18,18.3324863787225
-31500,2.94,18,22.7700833424552
-31500,2.9,18,18.3187481039926
31500,2.99,18,18.0762666634654
-31500,3,18,22.5072670360225
31500,2.99,18,18.0555518899286
-31500,3.03,18,22.4952984997322
31500,2.97,18,18.0462684529345
-31500,2.91,18,22.4856751853134
-31500,2.85,18,18.0347006315629
31500,2.83,18,17.7930134849411
31500,2.9,18,22.2248597102971
31500,2.9,18,22.4512335485937
-31500,2.97,18,22.6853497548128
31500,2.89,18,18.2365816770637
31500,2.92,18,22.6656179259205
31500,2.95,18,22.879027448945
-31500,2.96,18,23.0944977902822
31500,3,18,18.6236080841698
31500,2.87,18,23.0292024975632
-31500,2.915,18,23.2201023663487
-31500,2.96,17.5,18.7320240828805
31500,2.86,17.5,18.4219923285614
31500,2.8,17,22.7754941436685
31500,2.86,17,22.9092376369316
31500,2.92,17,23.0493361268766
-31500,2.85,17,23.2050061838243
31500,2.89,17,18.6828827104068
31500,2.76,17,23.0446014933636
31500,2.785,17,23.1977105985016
31500,2.81,17,23.3583968976885
31500,2.94,17,23.518634977502
31500,2.91,17,23.6748508042516
-31500,2.905,16.5,23.8252873810059
31500,2.9,16.5,19.2620642292245
-31500,3.01,16,23.5650800358129
-31500,3.45,16,18.9630134722283
31500,3.9,16,18.5654562768016
31500,4.35,16,22.8670258513081
-31500,5.31,16,22.9803493998253
-31500,6.19,16,18.4255319245652
31500,8.31,16,18.0843596563017
31500,10.43,16,22.4276263688514
-31500,14.48,16,22.5746709730324
31500,16.5,16,18.0537918308796
-31500,15.4047398932217,16,22.4202686753272
31500,15.6798357843143,16,17.8976433278675
-31500,16.867142514698,16,22.2664227345409
-31500,18.9660086315966,16,17.7480824647961
-31500,21.0651590867434,16,17.4402105855136
31500,26.6159410500923,16,17.1308538580621
31500,32.0463965612006,16,21.5130897182737
-31500,42.0383751591285,16,21.6979063590573
-31500,50.8799573468142,16,17.2160885823544
-31500,61.1785158908208,15.5,16.9409311805848
-31500,68.2446662390884,15.5,16.6385362394141
-31500,75.886276201431,15,16.3292249668892
31500,86.9816173078786,15,16.0162573416156
31500,93.4264024557281,15,20.3884660723193
31500,99.8711022293413,15,20.5845554333713
-31500,107.141563246813,15,20.8054595166486
31500,110.388272769694,15,16.350453442255
-31500,112.464869645024,15,20.7768012290923
